,folder,path_audio,file,date,text,start,end
181,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,de este grupo no fueron reprimidos no no no no no pasó prácticamente nada a pesar de que pasaron cosas graves si no es momento para esta tibieza ojo ojo yo creo que juntos por el cambio estas marchas le hacen horrible le hacen pésimo no ganas nada se van desgastando como digo son síntoma de debilidad cada vez va a ir menos y cada vez mantener menor sentido incitó una oposición robusta una oposición huarte combate olímpicamente las ideas los proyectos va al parlamento discute esto por ejemplo lo junto con la medida de no querer seguir sesionando virtualmente cuando no le gusta un proyecto,2020-08-14 18:21:30,2020-08-14 18:22:15
182,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,bueno ya están derrotado de entrada a mi del otro lado dejaría estas marchas porque va a haber un desgaste una pérdida de tiempo un sinsentido este total y una interna cero que se va a desatar encendido y además creo que creo que hay dos elementos también que son importantes para para analizar el primero es cuál es el mensaje que se le está dando al resto de la sociedad pero incluso al resto de los ciudadanos de buenos aires que están haciendo algún sacrificio que por ahí no pueden ir a trabajar que lo tienen que hacer de su casa cuando hay quienes están convocando a una movilización para qué me decís para trabajar no para que para manifestar algo que es incluso hasta vagones es decir acá nadie discute creo que tampoco el derecho de manifestarse derecho de movilizarse,2020-08-14 18:22:15,2020-08-14 18:23:00
183,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,clarísimo que en ese sentido no hay ninguna discusión ahora hay que hacerlo en este momento no hay otras herramientas para hacerlo no existe un mero nada de eso no hay una representación política nos dice la constitución que el pueblo no gobiernan y de rivera sino a través de sus representantes es lo que dice la constitución claro que hay por eso digo es una red una herramienta para utilizar en casos excepcionales si podrá salir del pueblo a la calle pero van a salir a la calle cada vez que haya una medida del gobierno que no le guste prepárense que no le van a adoptar un montón de medidas no es cierto y yo celebro que no le gusta mucha de la medida que se vienen entonces que van a salir una vez tras otra a la calle cada vez que un proyecto iban a huir de,2020-08-14 18:23:01,2020-08-14 18:23:46
184,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,de la cámara de diputados como diciendo ahora parece que esto habla de una posición muy de que no tiene rumbo que está confundido y además el a cuarentena si tuvo un impacto fue que puso entre paréntesis muchas movilizaciones que se hacen en la casa y que es un ámbito democrático y que ayuda a plantear distintos temas lo que hubo fue un sector de la sociedad dijo bueno no nos podemos movilizar más porque no podemos usar la calle pero lo vamos a hacer a través de otros de otros canales en este caso juntos por el cambio pareciera que no digamos ha decidido otras cosas distintas pero moteros imaginas ante cada proyecto que presente el poder ejecutivo presente un diputado peronista van a salir a la calle a quejarse van a ser un banderazo para protestar por eso me,2020-08-14 18:23:47,2020-08-14 18:24:31
185,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,parece una cosa ridícula desgastante absurda como man cómo íbamos como herramienta política sirve si bola usas una vez cada seis meses entonces salir a la calle convocaron cacerolazo ahora cuando hay una marcha cada quince días deja de ser una herramienta excepcional y pasa a ser una herramienta que no sirve que provoca desgaste que no tiene sentido tan mandando a la gente a salir a la calle aquí ahora de decir que una reforma judiciales a favor de cristina kirchner un tema que ni siquiera un abogado que teóricamente tiene herramientas para elaborar un argumento serio como daniel salsa y ni siquiera él pudo sostener la pava hará que le había dicho se convirtieron un mamarracho en unas reír,2020-08-14 18:24:31,2020-08-14 18:25:17
186,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,en un payaso daniel salsa y cuando intento explicar que la reforma judicial era para darle impunidad a cristina y tras cartón tras una pregunta tuvo que reconocer que no había un solo artículo de la reforma judicial que le otorgará impunidad a nadie que tuviera una causa actual la trato de arreglar diciéndonos duro pero él no había hablado de gente que en el futuro pudiera tener problemas porque hay sabe quién tiene quien va a tener problemas judiciales en el futuro mucho más que cristina y que cualquier otro que genérica macri si lo sabemos los amigos de macri y los otros entonces si hay alguien que puede beneficiarse yo creo que se van a beneficiar y me parece bien que se benefician de la reforma el fuero federal los maquinistas porque no quiero que pase lo que pase,2020-08-14 18:25:17,2020-08-14 18:26:02
187,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,el anterior gobierno no es cierto que sufrió no tuvo que ir a la cárcel gente inocente porque era una guerra política utilizando la justicia yo no quiero más eso entonces ojalá se beneficien macri suministro de la reforma que eran para que nunca más pase la guerra política el loft que sufrió cierto sector de la política argentina durante cuatro años cierto pero bueno la verdad que son muchas definiciones no hay mucho el análisis todavía queda no nos vamos a despedir en este momento estoy de semana cuando de cuanto te tenemos de nuevo a quienes en el piso es de cinco en la semana que viene el lunes pero bueno abrazo grande para el sistema de análisis muchas gracias,2020-08-14 18:26:02,2020-08-14 18:26:47
188,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,sandías de muchas definiciones en el día de hoy también famosa compartir una de el neurólogo este facundo amanece atención con esa saludamos a nuestro equipo como estan buenas tardes mailing señor darío ganó cuando todavía tal buena muy bien bueno vamos a compartir un informe les parece analizamos informe político nosotros hemos resuelto que vamos a mantener el sistema que tenemos con algunos con algunas correcciones hasta el treinta de agosto estamos conviviendo con el virus no entiendo la angustia la incertidumbre en algunos casos,2020-08-14 18:26:48,2020-08-14 18:27:32
189,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,bajo de todos pero también tengo la esperanza que trabajando juntos vamos a salir adelante ese es el camino hasta que no tengamos la vacuna la única forma de cuidarse es una muy antigua casa muy primitiva es que sabemos que este virus se contagia entre personas entonces es prácticamente físico mecánico no podemos estar juntas la persona no podemos estar tan cerca no podemos hacer lo que hacíamos antes ahora nosotros hicimos todo esto se quejan empresa cuarentena temprana que la verdad al poco tiempo dejó de ser cuarentena seguimos hablando de cuarentena sin que en la argentina exista cuarentena por qué,2020-08-14 18:27:33,2020-08-14 18:28:18
190,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,la gente circula por qué los negocios se han abierto por actividad industrial hoy en día está funcionando por encima del noventa por ciento rige esta mañana en la ciudad hoy estamos con un promedio en los últimos siete días de mil cien casos es el mismo promedio que estábamos hace dos semanas en realidad estabilizado en una meseta desde hace cinco semanas en realidad eso nos pone en una casa de contagio ciudad de uno y una tasa de duplicación de casos cuarenta y dos días se hace difícil cuidar la salud se hace difícil hacerlo con un coro permanente de los que conspira contra todas las medidas los que niegan,2020-08-14 18:28:19,2020-08-14 18:29:04
191,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,los que atacan no es este el momento hoy tenemos una ventana de esperanza muchos hablaban de que argentina no estaba preocupado por la vacuna recomendaban seguir el ejemplo de otros pero la realidad es que en silencio trabajando con méxico trabajando con astrazéneca laboratorio con ánimo y el inmenso aporte de la universidad de oxford logramos junto con méxico los productores de la vacuna para toda américa latina una buena y una mala la buena esta que decía el presidente de la nación la vacuna la posibilidad de producir la en la argentina y eso nos hace en todo caso un poquito bien,2020-08-14 18:29:04,2020-08-14 18:29:49
192,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,este va a estar más cerca la vacuna bastar más rápida cuando esté disponible en la mala es obviamente que la situación es muy crítica en términos sanitarios y quizás un poco menos en términos productivo y económicos esto también destacaba el presidente señor paulo que hablan como esta que tal monasterio que posiblemente muchos los que me parece no no lo va a gustar una hora y día tiene una hora y media hablando dijo el presidente que dijo que si lo que dijo horacio rodríguez larreta tuvieron que claro después piense que salió de su producción blog también no hablar que si lo porque tienen que aclarar para aquí bueno lo quise uso,2020-08-14 18:29:49,2020-08-14 18:30:34
193,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,utilizar una hora y media para el ir un comunicado que pensar que muchas veces la comunicación no es solamente la los fondos que remar cansino el tono que yo te mostraré el gobierno de que sigue siendo un tono de preocupación estilo de comunicación a veces invite que los debates presidenciales decía importa más el tono como se muestren y ahí el gobierno sigue insistiendo creo que queda igual viene viene diferenciado quisiera con más preocupación se muestra más preocupada pasa siempre no hay como una niña dura adaptaron donde el gobernador de la provincia de buenos aires siempre es mucho más acertijo en las cosas que dice en general me parece bien el número más fuertes también,2020-08-14 18:30:35,2020-08-14 18:31:18
194,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,la actitud compuesto ahora si se ha acostumbrado a tener el gobernador de la provincia de buenos aires una actitud un poquito más ofensiva con respecto a la ciudad decir prácticamente siempre le pide el gobernador al jefe de gobierno porteño que no se da a lo que parece ser una especie de tentación de ir flexibilizar de un poco la cuarentena en la ciudad se lo noto más preocupado que quizás que que el presidente y que larreta pero también fue quien aclaró que solamente es ha disminuido el veinticinco por ciento de la circulación en la argentina comparado con otros países que es la la movilidad es mucho menor porcentaje que en otros países entonces también hay en sintonía con lo que quiso transmitir el presidente alberto fernández para los que lo critican con,2020-08-14 18:31:20,2020-08-14 18:32:05
195,C5N,../Data/Audio/C5N/C5N2020-08-14-17-55-49.wav,C5N2020-08-14-17-55-49.wav,2020-08-14 17:55:49,la cuarentena interna que la recepción no responden cosas que son importantes y que se vienen que pasa dentro de quince días se sabe cómo se hizo organizando cuál es el proyecto monte dice nada llorando por a todos por igual que un funcionario o el otro se siente que lo contaba fuera de aire estaba mirando y me puse un trabajito con mi teléfono quiero comprarme no tengo ni plata ni tiempo ni nada claro personalmente pero ambos euskadi si podía compra un pasaje para viajar en septiembre a roma y entre por una compañía está estas de comercialización de pasajes me lo venden y me lo vende aerolínea me lo vende y la cam me love you para la tarjeta y sido pagados con débito hotel ocupan y sabe que te van a hacer,2020-08-14 18:32:05,2020-08-14 18:32:50
